dataset,method,params,case,seed,status,l_bar,mean_accept_length,output_tokens,draft_rounds,draft_acceptance_rate,finish_reason,reached_final_channel,wall_time_seconds
humaneval_qwen3,cactus,alpha0.03,case_001,0,ok,1.7174749807544265,2.7174749807544263,3529,1299.0,0.28624583012573773,stop,False,17.58624510699883
humaneval_qwen3,cactus,alpha0.03,case_002,0,ok,0.9089809495010583,1.9089809495010583,6310,3307.0,0.15149682491684305,stop,False,45.10172267770395
humaneval_qwen3,cactus,alpha0.03,case_003,0,ok,1.5808620007908265,2.5808620007908267,6526,2529.0,0.2634770001318044,stop,False,34.51042613713071
humaneval_qwen3,cactus,alpha0.03,case_004,0,ok,1.302325581395349,2.302325581395349,1385,602.0,0.21705426356589147,stop,False,8.13632379239425
humaneval_qwen3,cactus,alpha0.03,case_005,0,ok,1.649746192893401,2.649746192893401,1565,591.0,0.2749576988155668,stop,False,7.983539790846407
humaneval_qwen3,cactus,alpha0.03,case_006,0,ok,1.3208751139471286,2.3208751139471286,2545,1097.0,0.2201458523245214,stop,False,14.839235990773886
humaneval_qwen3,cactus,alpha0.03,case_007,0,ok,1.2782503037667072,2.2782503037667072,1871,823.0,0.2130417172944512,stop,False,11.083758068270981
humaneval_qwen3,cactus,alpha0.03,case_008,0,ok,1.4578544061302683,2.4578544061302683,1282,522.0,0.2429757343550447,stop,False,7.052916744258255
humaneval_qwen3,cactus,alpha0.03,case_009,0,ok,1.4923413566739605,2.4923413566739603,1138,457.0,0.2487235594456601,stop,False,6.179803805891424
humaneval_qwen3,cactus,alpha0.03,case_010,0,ok,1.4262734584450403,2.4262734584450403,1809,746.0,0.23771224307417338,stop,False,10.090966733172536
humaneval_qwen3,cactus,alpha0.03,case_011,0,ok,1.2214268081955073,2.221426808195507,9000,4051.0,0.20357113469925123,length,False,55.79035161295906
humaneval_qwen3,cactus,alpha0.03,case_012,0,ok,1.282453637660485,2.2824536376604847,4801,2103.0,0.21374227294341416,stop,False,28.562581149861217
humaneval_qwen3,cactus,alpha0.03,case_013,0,ok,1.3333333333333333,2.333333333333333,1308,561.0,0.2222222222222222,stop,False,10.317878625821322
